Model,Model Type,Metric,Sample,Noise,Experiment,Dimension,Separability,Dependence,K,L,Avg Value,Std Value
"(3,3)-Two-layer MoM",mom,bic,in sample,with noise,2d-high-ind,2,high,ind,3,3,65328.251322799995,230.43090705272542
"(3,3)-Two-layer MoM",mom,bic,in sample,with noise,2d-high-strong,2,high,strong,3,3,70010.2666821,210.93996903985425
"(3,3)-Two-layer MoM",mom,bic,in sample,with noise,2d-high-weak,2,high,weak,3,3,66135.34567200001,223.15584936299513
"(3,3)-Two-layer MoM",mom,bic,in sample,with noise,2d-low-ind,2,low,ind,3,3,54863.3211224,245.0920427353935
"(3,3)-Two-layer MoM",mom,bic,in sample,with noise,2d-low-strong,2,low,strong,3,3,57982.990802,240.3059521081813
"(3,3)-Two-layer MoM",mom,bic,in sample,with noise,2d-low-weak,2,low,weak,3,3,55277.0260597,245.0276160595939
"(3,3)-Two-layer MoM",mom,bic,in sample,with noise,3d-high-ind,3,high,ind,3,3,92665.1156717,282.5325683550508
"(3,3)-Two-layer MoM",mom,bic,in sample,with noise,3d-high-strong,3,high,strong,3,3,97588.96127219999,282.82027298376124
"(3,3)-Two-layer MoM",mom,bic,in sample,with noise,3d-high-weak,3,high,weak,3,3,93692.8381707,291.94630224745845
"(3,3)-Two-layer MoM",mom,bic,in sample,with noise,3d-low-ind,3,low,ind,3,3,81099.7694555,320.9471655551136
"(3,3)-Two-layer MoM",mom,bic,in sample,with noise,3d-low-strong,3,low,strong,3,3,84460.72938480001,314.50993525470403
"(3,3)-Two-layer MoM",mom,bic,in sample,with noise,3d-low-weak,3,low,weak,3,3,81560.8794711,324.4774529482891
"(3,3)-Two-layer MoM",mom,bic,out of sample,no noise,2d-high-ind,2,high,ind,3,3,16458.1967919,117.23698622040753
"(3,3)-Two-layer MoM",mom,bic,out of sample,no noise,2d-high-strong,2,high,strong,3,3,17597.2044015,97.24827552437192
"(3,3)-Two-layer MoM",mom,bic,out of sample,no noise,2d-high-weak,2,high,weak,3,3,16650.8809838,111.29896997281055
"(3,3)-Two-layer MoM",mom,bic,out of sample,no noise,2d-low-ind,2,low,ind,3,3,13841.3792536,125.27583366107795
"(3,3)-Two-layer MoM",mom,bic,out of sample,no noise,2d-low-strong,2,low,strong,3,3,14621.308168399999,115.3120974186965
"(3,3)-Two-layer MoM",mom,bic,out of sample,no noise,2d-low-weak,2,low,weak,3,3,13944.7928467,124.24633681629096
"(3,3)-Two-layer MoM",mom,bic,out of sample,no noise,3d-high-ind,3,high,ind,3,3,23299.9938869,145.68399172869857
"(3,3)-Two-layer MoM",mom,bic,out of sample,no noise,3d-high-strong,3,high,strong,3,3,24491.014027399997,143.75601814051922
"(3,3)-Two-layer MoM",mom,bic,out of sample,no noise,3d-high-weak,3,high,weak,3,3,23555.071017899998,144.26263402983514
"(3,3)-Two-layer MoM",mom,bic,out of sample,no noise,3d-low-ind,3,low,ind,3,3,20434.3734475,156.27235354112452
"(3,3)-Two-layer MoM",mom,bic,out of sample,no noise,3d-low-strong,3,low,strong,3,3,21276.9311031,155.47430085522012
"(3,3)-Two-layer MoM",mom,bic,out of sample,no noise,3d-low-weak,3,low,weak,3,3,20550.8233087,156.81200431393313
"(3,3)-Two-layer MoM",mom,bic,out of sample,with noise,2d-high-ind,2,high,ind,3,3,16580.0511137,114.74325224122957
"(3,3)-Two-layer MoM",mom,bic,out of sample,with noise,2d-high-strong,2,high,strong,3,3,17746.1433841,95.58776307864021
"(3,3)-Two-layer MoM",mom,bic,out of sample,with noise,2d-high-weak,2,high,weak,3,3,16776.3182351,108.4749493781659
"(3,3)-Two-layer MoM",mom,bic,out of sample,with noise,2d-low-ind,2,low,ind,3,3,13959.8161542,120.86164905758692
"(3,3)-Two-layer MoM",mom,bic,out of sample,with noise,2d-low-strong,2,low,strong,3,3,14736.589367200002,112.45117824342901
"(3,3)-Two-layer MoM",mom,bic,out of sample,with noise,2d-low-weak,2,low,weak,3,3,14062.234162699999,119.9389301036215
"(3,3)-Two-layer MoM",mom,bic,out of sample,with noise,3d-high-ind,3,high,ind,3,3,23509.364306,145.1064135285846
"(3,3)-Two-layer MoM",mom,bic,out of sample,with noise,3d-high-strong,3,high,strong,3,3,24738.5151928,144.85176951254633
"(3,3)-Two-layer MoM",mom,bic,out of sample,with noise,3d-high-weak,3,high,weak,3,3,23767.6744005,143.4840684553363
"(3,3)-Two-layer MoM",mom,bic,out of sample,with noise,3d-low-ind,3,low,ind,3,3,20618.3081238,158.59769981162202
"(3,3)-Two-layer MoM",mom,bic,out of sample,with noise,3d-low-strong,3,low,strong,3,3,21455.4579894,156.73454094980113
"(3,3)-Two-layer MoM",mom,bic,out of sample,with noise,3d-low-weak,3,low,weak,3,3,20734.3711577,159.15684886958465
"(3,3)-Two-layer MoM",mom,em_iters,training,no noise,2d-high-ind,2,high,ind,3,3,20.51,1.3295020712942711
"(3,3)-Two-layer MoM",mom,em_iters,training,no noise,2d-high-strong,2,high,strong,3,3,37.08,7.030496340080037
"(3,3)-Two-layer MoM",mom,em_iters,training,no noise,2d-high-weak,2,high,weak,3,3,36.82,8.852757374474528
"(3,3)-Two-layer MoM",mom,em_iters,training,no noise,2d-low-ind,2,low,ind,3,3,22.51,1.473640445161628
"(3,3)-Two-layer MoM",mom,em_iters,training,no noise,2d-low-strong,2,low,strong,3,3,24.49,1.5666666666666669
"(3,3)-Two-layer MoM",mom,em_iters,training,no noise,2d-low-weak,2,low,weak,3,3,22.69,1.252835168566064
"(3,3)-Two-layer MoM",mom,em_iters,training,no noise,3d-high-ind,3,high,ind,3,3,46.56,9.129063368155462
"(3,3)-Two-layer MoM",mom,em_iters,training,no noise,3d-high-strong,3,high,strong,3,3,44.3,10.782046431569718
"(3,3)-Two-layer MoM",mom,em_iters,training,no noise,3d-high-weak,3,high,weak,3,3,36.66,8.546036945552453
"(3,3)-Two-layer MoM",mom,em_iters,training,no noise,3d-low-ind,3,low,ind,3,3,34.73,8.050164688697464
"(3,3)-Two-layer MoM",mom,em_iters,training,no noise,3d-low-strong,3,low,strong,3,3,38.62,9.089654458878963
"(3,3)-Two-layer MoM",mom,em_iters,training,no noise,3d-low-weak,3,low,weak,3,3,34.61,8.008701076285277
"(3,3)-Two-layer MoM",mom,em_iters,training,with noise,2d-high-ind,2,high,ind,3,3,20.47,1.2264344312442526
"(3,3)-Two-layer MoM",mom,em_iters,training,with noise,2d-high-strong,2,high,strong,3,3,36.83,7.521088197645851
"(3,3)-Two-layer MoM",mom,em_iters,training,with noise,2d-high-weak,2,high,weak,3,3,36.43,6.94750154931813
"(3,3)-Two-layer MoM",mom,em_iters,training,with noise,2d-low-ind,2,low,ind,3,3,22.57,1.304653675164874
"(3,3)-Two-layer MoM",mom,em_iters,training,with noise,2d-low-strong,2,low,strong,3,3,24.33,1.5702730895476673
"(3,3)-Two-layer MoM",mom,em_iters,training,with noise,2d-low-weak,2,low,weak,3,3,22.69,1.211852242885187
"(3,3)-Two-layer MoM",mom,em_iters,training,with noise,3d-high-ind,3,high,ind,3,3,47.52,8.924464163526043
"(3,3)-Two-layer MoM",mom,em_iters,training,with noise,3d-high-strong,3,high,strong,3,3,41.09,9.375548468804856
"(3,3)-Two-layer MoM",mom,em_iters,training,with noise,3d-high-weak,3,high,weak,3,3,36.34,9.215950161200817
"(3,3)-Two-layer MoM",mom,em_iters,training,with noise,3d-low-ind,3,low,ind,3,3,33.04,7.154739899556309
"(3,3)-Two-layer MoM",mom,em_iters,training,with noise,3d-low-strong,3,low,strong,3,3,38.66,9.936383505668307
"(3,3)-Two-layer MoM",mom,em_iters,training,with noise,3d-low-weak,3,low,weak,3,3,32.92,7.24140730783594
"(3,3)-Two-layer MoM",mom,full ari,in sample,no noise,2d-high-ind,2,high,ind,3,3,0.1895423,0.009190978323081474
"(3,3)-Two-layer MoM",mom,full ari,in sample,no noise,2d-high-strong,2,high,strong,3,3,0.42512340000000004,0.01298139602926769
"(3,3)-Two-layer MoM",mom,full ari,in sample,no noise,2d-high-weak,2,high,weak,3,3,0.2609419,0.017249742770443405
"(3,3)-Two-layer MoM",mom,full ari,in sample,no noise,2d-low-ind,2,low,ind,3,3,0.0153298,0.0019092221590284494
"(3,3)-Two-layer MoM",mom,full ari,in sample,no noise,2d-low-strong,2,low,strong,3,3,0.0624371,0.0038569950346052685
"(3,3)-Two-layer MoM",mom,full ari,in sample,no noise,2d-low-weak,2,low,weak,3,3,0.0201498,0.0020297977109738664
"(3,3)-Two-layer MoM",mom,full ari,in sample,no noise,3d-high-ind,3,high,ind,3,3,0.2354441,0.016102614575015925
"(3,3)-Two-layer MoM",mom,full ari,in sample,no noise,3d-high-strong,3,high,strong,3,3,0.4976696,0.01645081109541317
"(3,3)-Two-layer MoM",mom,full ari,in sample,no noise,3d-high-weak,3,high,weak,3,3,0.3069912,0.010330534350148387
"(3,3)-Two-layer MoM",mom,full ari,in sample,no noise,3d-low-ind,3,low,ind,3,3,0.024012099999999998,0.002654694068242063
"(3,3)-Two-layer MoM",mom,full ari,in sample,no noise,3d-low-strong,3,low,strong,3,3,0.0802477,0.00662119078292103
"(3,3)-Two-layer MoM",mom,full ari,in sample,no noise,3d-low-weak,3,low,weak,3,3,0.0297896,0.002973613222320549
"(3,3)-Two-layer MoM",mom,full ari,in sample,with noise,2d-high-ind,2,high,ind,3,3,0.18455380000000002,0.009114383989889362
"(3,3)-Two-layer MoM",mom,full ari,in sample,with noise,2d-high-strong,2,high,strong,3,3,0.41537840000000004,0.014428990859104499
"(3,3)-Two-layer MoM",mom,full ari,in sample,with noise,2d-high-weak,2,high,weak,3,3,0.252741,0.018040637097084096
"(3,3)-Two-layer MoM",mom,full ari,in sample,with noise,2d-low-ind,2,low,ind,3,3,0.0150353,0.0019384865777511105
"(3,3)-Two-layer MoM",mom,full ari,in sample,with noise,2d-low-strong,2,low,strong,3,3,0.061427699999999995,0.00392695292854782
"(3,3)-Two-layer MoM",mom,full ari,in sample,with noise,2d-low-weak,2,low,weak,3,3,0.0198607,0.002182356364810821
"(3,3)-Two-layer MoM",mom,full ari,in sample,with noise,3d-high-ind,3,high,ind,3,3,0.23190650000000002,0.014260095723749717
"(3,3)-Two-layer MoM",mom,full ari,in sample,with noise,3d-high-strong,3,high,strong,3,3,0.4859881,0.016292809884402782
"(3,3)-Two-layer MoM",mom,full ari,in sample,with noise,3d-high-weak,3,high,weak,3,3,0.299022,0.010343153984323849
"(3,3)-Two-layer MoM",mom,full ari,in sample,with noise,3d-low-ind,3,low,ind,3,3,0.0231897,0.0024943922783683885
"(3,3)-Two-layer MoM",mom,full ari,in sample,with noise,3d-low-strong,3,low,strong,3,3,0.0776554,0.006422937655093046
"(3,3)-Two-layer MoM",mom,full ari,in sample,with noise,3d-low-weak,3,low,weak,3,3,0.028987,0.002616171734702167
"(3,3)-Two-layer MoM",mom,full ari,out of sample,no noise,2d-high-ind,2,high,ind,3,3,0.18882000000000002,0.010235744755857805
"(3,3)-Two-layer MoM",mom,full ari,out of sample,no noise,2d-high-strong,2,high,strong,3,3,0.42342599999999997,0.017129892060961792
"(3,3)-Two-layer MoM",mom,full ari,out of sample,no noise,2d-high-weak,2,high,weak,3,3,0.2595377,0.019468772813369263
"(3,3)-Two-layer MoM",mom,full ari,out of sample,no noise,2d-low-ind,2,low,ind,3,3,0.0148181,0.002630551923882596
"(3,3)-Two-layer MoM",mom,full ari,out of sample,no noise,2d-low-strong,2,low,strong,3,3,0.0619778,0.005030179340940062
"(3,3)-Two-layer MoM",mom,full ari,out of sample,no noise,2d-low-weak,2,low,weak,3,3,0.0200375,0.0029934093852119112
"(3,3)-Two-layer MoM",mom,full ari,out of sample,no noise,3d-high-ind,3,high,ind,3,3,0.23583359999999998,0.01881554378483896
"(3,3)-Two-layer MoM",mom,full ari,out of sample,no noise,3d-high-strong,3,high,strong,3,3,0.4995318,0.02134939562837715
"(3,3)-Two-layer MoM",mom,full ari,out of sample,no noise,3d-high-weak,3,high,weak,3,3,0.30727329999999997,0.015872323161256315
"(3,3)-Two-layer MoM",mom,full ari,out of sample,no noise,3d-low-ind,3,low,ind,3,3,0.0241505,0.0039436729470293695
"(3,3)-Two-layer MoM",mom,full ari,out of sample,no noise,3d-low-strong,3,low,strong,3,3,0.0796867,0.00791620573522595
"(3,3)-Two-layer MoM",mom,full ari,out of sample,no noise,3d-low-weak,3,low,weak,3,3,0.0301153,0.004763409027750669
"(3,3)-Two-layer MoM",mom,full ari,out of sample,with noise,2d-high-ind,2,high,ind,3,3,0.18404769999999998,0.01040538330515857
"(3,3)-Two-layer MoM",mom,full ari,out of sample,with noise,2d-high-strong,2,high,strong,3,3,0.41292409999999996,0.017924174866262715
"(3,3)-Two-layer MoM",mom,full ari,out of sample,with noise,2d-high-weak,2,high,weak,3,3,0.2508266,0.019455768027383368
"(3,3)-Two-layer MoM",mom,full ari,out of sample,with noise,2d-low-ind,2,low,ind,3,3,0.014649700000000002,0.0024992631055387243
"(3,3)-Two-layer MoM",mom,full ari,out of sample,with noise,2d-low-strong,2,low,strong,3,3,0.061206899999999995,0.005181097480361676
"(3,3)-Two-layer MoM",mom,full ari,out of sample,with noise,2d-low-weak,2,low,weak,3,3,0.0197229,0.0028887578313318008
"(3,3)-Two-layer MoM",mom,full ari,out of sample,with noise,3d-high-ind,3,high,ind,3,3,0.2319806,0.017792906816192153
"(3,3)-Two-layer MoM",mom,full ari,out of sample,with noise,3d-high-strong,3,high,strong,3,3,0.4872035,0.02106372022811936
"(3,3)-Two-layer MoM",mom,full ari,out of sample,with noise,3d-high-weak,3,high,weak,3,3,0.2990682,0.015373012650075906
"(3,3)-Two-layer MoM",mom,full ari,out of sample,with noise,3d-low-ind,3,low,ind,3,3,0.023200099999999998,0.003647263674747318
"(3,3)-Two-layer MoM",mom,full ari,out of sample,with noise,3d-low-strong,3,low,strong,3,3,0.0771941,0.008611659478857597
"(3,3)-Two-layer MoM",mom,full ari,out of sample,with noise,3d-low-weak,3,low,weak,3,3,0.0292321,0.004310732740216651
"(3,3)-Two-layer MoM",mom,gmpd,in sample,no noise,2d-high-ind,2,high,ind,3,3,0.0177542,0.00024221277898374874
"(3,3)-Two-layer MoM",mom,gmpd,in sample,no noise,2d-high-strong,2,high,strong,3,3,0.013344,0.00017357209662636656
"(3,3)-Two-layer MoM",mom,gmpd,in sample,no noise,2d-high-weak,2,high,weak,3,3,0.0168991,0.0002248819892541623
"(3,3)-Two-layer MoM",mom,gmpd,in sample,no noise,2d-low-ind,2,low,ind,3,3,0.0341251,0.0005044298611784259
"(3,3)-Two-layer MoM",mom,gmpd,in sample,no noise,2d-low-strong,2,low,strong,3,3,0.0280642,0.00040928906087695004
"(3,3)-Two-layer MoM",mom,gmpd,in sample,no noise,2d-low-weak,2,low,weak,3,3,0.033251,0.0004903709171266548
"(3,3)-Two-layer MoM",mom,gmpd,in sample,no noise,3d-high-ind,3,high,ind,3,3,0.0033317000000000004,5.4883807477545883e-05
"(3,3)-Two-layer MoM",mom,gmpd,in sample,no noise,3d-high-strong,3,high,strong,3,3,0.0024745,4.144791059787332e-05
"(3,3)-Two-layer MoM",mom,gmpd,in sample,no noise,3d-high-weak,3,high,weak,3,3,0.0031282,5.379309407067949e-05
"(3,3)-Two-layer MoM",mom,gmpd,in sample,no noise,3d-low-ind,3,low,ind,3,3,0.0068219,0.00012912835208865362
"(3,3)-Two-layer MoM",mom,gmpd,in sample,no noise,3d-low-strong,3,low,strong,3,3,0.005522,0.00010259265336880872
"(3,3)-Two-layer MoM",mom,gmpd,in sample,no noise,3d-low-weak,3,low,weak,3,3,0.006627699999999999,0.00012818748106983887
"(3,3)-Two-layer MoM",mom,gmpd,in sample,with noise,2d-high-ind,2,high,ind,3,3,0.0172511,0.0002486850062292303
"(3,3)-Two-layer MoM",mom,gmpd,in sample,with noise,2d-high-strong,2,high,strong,3,3,0.0128741,0.0001698013991447517
"(3,3)-Two-layer MoM",mom,gmpd,in sample,with noise,2d-high-weak,2,high,weak,3,3,0.0164022,0.00022804651306523462
"(3,3)-Two-layer MoM",mom,gmpd,in sample,with noise,2d-low-ind,2,low,ind,3,3,0.03318,0.0005085153673074959
"(3,3)-Two-layer MoM",mom,gmpd,in sample,with noise,2d-low-strong,2,low,strong,3,3,0.0273024,0.00040906426849283186
"(3,3)-Two-layer MoM",mom,gmpd,in sample,with noise,2d-low-weak,2,low,weak,3,3,0.0323334,0.0004955503419574457
"(3,3)-Two-layer MoM",mom,gmpd,in sample,with noise,3d-high-ind,3,high,ind,3,3,0.0031614,5.594044452212854e-05
"(3,3)-Two-layer MoM",mom,gmpd,in sample,with noise,3d-high-strong,3,high,strong,3,3,0.0023246,4.1253588763386256e-05
"(3,3)-Two-layer MoM",mom,gmpd,in sample,with noise,3d-high-weak,3,high,weak,3,3,0.0029649999999999998,5.3588405198486515e-05
"(3,3)-Two-layer MoM",mom,gmpd,in sample,with noise,3d-low-ind,3,low,ind,3,3,0.006514799999999999,0.00013106001401162488
"(3,3)-Two-layer MoM",mom,gmpd,in sample,with noise,3d-low-strong,3,low,strong,3,3,0.005280099999999999,0.00010377223505194805
"(3,3)-Two-layer MoM",mom,gmpd,in sample,with noise,3d-low-weak,3,low,weak,3,3,0.0063301,0.0001279243384334521
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,no noise,2d-high-ind,2,high,ind,3,3,0.017664100000000002,0.0005146600231161725
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,no noise,2d-high-strong,2,high,strong,3,3,0.0132856,0.0003230608661418513
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,no noise,2d-high-weak,2,high,weak,3,3,0.016833,0.0004670615212650952
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,no noise,2d-low-ind,2,low,ind,3,3,0.0339812,0.0010615904591839093
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,no noise,2d-low-strong,2,low,strong,3,3,0.0279593,0.0008050801516029636
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,no noise,2d-low-weak,2,low,weak,3,3,0.0331134,0.0010270583865063026
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,no noise,3d-high-ind,3,high,ind,3,3,0.0033239000000000003,0.00012093820945032431
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,no noise,3d-high-strong,3,high,strong,3,3,0.0024675,8.847044818480462e-05
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,no noise,3d-high-weak,3,high,weak,3,3,0.0031194,0.00011264335423150924
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,no noise,3d-low-ind,3,low,ind,3,3,0.0068054000000000005,0.0002659361964946866
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,no noise,3d-low-strong,3,low,strong,3,3,0.005512700000000001,0.00021330423570500645
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,no noise,3d-low-weak,3,low,weak,3,3,0.0066101,0.0002588845341464066
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,with noise,2d-high-ind,2,high,ind,3,3,0.0171344,0.0004901232992674886
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,with noise,2d-high-strong,2,high,strong,3,3,0.0127991,0.0003060174121935819
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,with noise,2d-high-weak,2,high,weak,3,3,0.0163131,0.00044182517453002224
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,with noise,2d-low-ind,2,low,ind,3,3,0.0329888,0.0009969380192075203
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,with noise,2d-low-strong,2,low,strong,3,3,0.027164100000000004,0.000764163363728363
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,with noise,2d-low-weak,2,low,weak,3,3,0.0321545,0.0009640469989381305
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,with noise,3d-high-ind,3,high,ind,3,3,0.0031555,0.00011470097266942911
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,with noise,3d-high-strong,3,high,strong,3,3,0.0023202,8.420729592421723e-05
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,with noise,3d-high-weak,3,high,weak,3,3,0.0029575,0.0001059862293323091
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,with noise,3d-low-ind,3,low,ind,3,3,0.006500000000000001,0.00025799146489679836
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,with noise,3d-low-strong,3,low,strong,3,3,0.0052718,0.00020540366760763226
"(3,3)-Two-layer MoM",mom,gmpd,out of sample,with noise,3d-low-weak,3,low,weak,3,3,0.0063143,0.0002512685190923621
"(3,3)-Two-layer MoM",mom,training_time,training,no noise,2d-high-ind,2,high,ind,3,3,1220.4995,97.95992868015068
"(3,3)-Two-layer MoM",mom,training_time,training,no noise,2d-high-strong,2,high,strong,3,3,1790.7621,254.43026191546812
"(3,3)-Two-layer MoM",mom,training_time,training,no noise,2d-high-weak,2,high,weak,3,3,1762.5455,313.65570961564686
"(3,3)-Two-layer MoM",mom,training_time,training,no noise,2d-low-ind,2,low,ind,3,3,1276.077,103.23030778533285
"(3,3)-Two-layer MoM",mom,training_time,training,no noise,2d-low-strong,2,low,strong,3,3,1394.0251,108.19658691096417
"(3,3)-Two-layer MoM",mom,training_time,training,no noise,2d-low-weak,2,low,weak,3,3,1287.9927,102.25544159144097
"(3,3)-Two-layer MoM",mom,training_time,training,no noise,3d-high-ind,3,high,ind,3,3,2332.5802,389.6344815232332
"(3,3)-Two-layer MoM",mom,training_time,training,no noise,3d-high-strong,3,high,strong,3,3,2182.0929,443.6633760738909
"(3,3)-Two-layer MoM",mom,training_time,training,no noise,3d-high-weak,3,high,weak,3,3,2261.3521,679.1655316551885
"(3,3)-Two-layer MoM",mom,training_time,training,no noise,3d-low-ind,3,low,ind,3,3,1818.2869,308.6373820151435
"(3,3)-Two-layer MoM",mom,training_time,training,no noise,3d-low-strong,3,low,strong,3,3,1927.6813,342.8127647154176
"(3,3)-Two-layer MoM",mom,training_time,training,no noise,3d-low-weak,3,low,weak,3,3,1799.524,306.67423501859827
"(3,3)-Two-layer MoM",mom,training_time,training,with noise,2d-high-ind,2,high,ind,3,3,1212.3258,102.3985238232062
"(3,3)-Two-layer MoM",mom,training_time,training,with noise,2d-high-strong,2,high,strong,3,3,1785.9651000000001,267.9851406309308
"(3,3)-Two-layer MoM",mom,training_time,training,with noise,2d-high-weak,2,high,weak,3,3,1731.4201999999998,261.9337273109171
"(3,3)-Two-layer MoM",mom,training_time,training,with noise,2d-low-ind,2,low,ind,3,3,1271.991,106.5679574096484
"(3,3)-Two-layer MoM",mom,training_time,training,with noise,2d-low-strong,2,low,strong,3,3,1388.2213000000002,105.76704805301355
"(3,3)-Two-layer MoM",mom,training_time,training,with noise,2d-low-weak,2,low,weak,3,3,1289.5143,99.30238858301917
"(3,3)-Two-layer MoM",mom,training_time,training,with noise,3d-high-ind,3,high,ind,3,3,2333.2853,358.2721144110374
"(3,3)-Two-layer MoM",mom,training_time,training,with noise,3d-high-strong,3,high,strong,3,3,2085.1566000000003,424.53778134380855
"(3,3)-Two-layer MoM",mom,training_time,training,with noise,3d-high-weak,3,high,weak,3,3,2335.3691999999996,748.5948506768927
"(3,3)-Two-layer MoM",mom,training_time,training,with noise,3d-low-ind,3,low,ind,3,3,1771.0595999999998,272.92175056442744
"(3,3)-Two-layer MoM",mom,training_time,training,with noise,3d-low-strong,3,low,strong,3,3,1934.8376,359.0201716628864
"(3,3)-Two-layer MoM",mom,training_time,training,with noise,3d-low-weak,3,low,weak,3,3,1731.4898999999998,268.4869725428823
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,2d-high-ind,2,high,ind,4,1,64749.8819978,212.65595955477943
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,2d-high-strong,2,high,strong,4,1,70971.1212381,221.38258404084934
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,2d-high-weak,2,high,weak,4,1,65713.619128,211.07824374283788
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,2d-low-ind,2,low,ind,4,1,54261.9138068,241.07564590365806
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,2d-low-strong,2,low,strong,4,1,57306.3537836,230.07765792170144
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,2d-low-weak,2,low,weak,4,1,54649.80341850001,237.97555978741266
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,3d-high-ind,3,high,ind,4,1,92640.1569967,269.26639676734686
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,3d-high-strong,3,high,strong,4,1,100328.49076920001,366.8870289241595
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,3d-high-weak,3,high,weak,4,1,93904.2209135,277.8918422625604
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,3d-low-ind,3,low,ind,4,1,80176.36342400001,308.23619346465756
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,3d-low-strong,3,low,strong,4,1,84051.14397460001,291.90110524345226
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,no noise,3d-low-weak,3,low,weak,4,1,80660.57143109999,307.9696492721982
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,2d-high-ind,2,high,ind,4,1,65207.4663318,224.55150627266977
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,2d-high-strong,2,high,strong,4,1,71456.0319501,214.60232701949542
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,2d-high-weak,2,high,weak,4,1,66176.30073219999,220.74495948043187
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,2d-low-ind,2,low,ind,4,1,54703.6015923,250.10676535598498
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,2d-low-strong,2,low,strong,4,1,57745.593525799995,237.4653260028258
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,2d-low-weak,2,low,weak,4,1,55091.4748654,247.00423611929165
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,3d-high-ind,3,high,ind,4,1,93442.7938961,283.49662404729196
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,3d-high-strong,3,high,strong,4,1,101205.6040777,341.47141979112627
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,3d-high-weak,3,high,weak,4,1,94720.3414624,290.17390529651385
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,3d-low-ind,3,low,ind,4,1,80898.5836172,324.3396921544679
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,3d-low-strong,3,low,strong,4,1,84752.7546706,311.4745173707424
"(4,1)-Isolated Two-layer MoM",isomom,aic,in sample,with noise,3d-low-weak,3,low,weak,4,1,81381.56734349999,325.5597682784747
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,2d-high-ind,2,high,ind,4,1,16246.3459451,115.5568834629771
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,2d-high-strong,2,high,strong,4,1,17799.0276361,92.5290094594641
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,2d-high-weak,2,high,weak,4,1,16483.9456712,109.34366816435104
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,2d-low-ind,2,low,ind,4,1,13625.133728199999,127.6107138838148
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,2d-low-strong,2,low,strong,4,1,14382.0701902,114.48603450873344
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,2d-low-weak,2,low,weak,4,1,13721.613446700001,125.74314658968014
"(4,1)-Isolated Two-layer MoM",isomom,aic,out of sample,no noise,3d-high-ind,3,high,ind,4,1,23243.1308146,136.77614049079554
